Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose
05/12/2021,Westmoreland,688,1402,,
09/08/2021,Lancaster,313,437,86,
03/12/2022,Lancaster,19,32,47,
05/05/2022,York,59,70,72,337
02/20/2021,Delaware,891,953,,
05/06/2022,Luzerne,53,43,63,262
08/07/2021,Monroe,152,65,,
05/24/2021,Lycoming,79,156,,
05/28/2022,Luzerne,11,12,19,54
05/25/2022,Washington,48,41,50,142
01/03/2022,Northampton,321,124,759,
04/24/2021,Schuylkill,268,261,,
03/13/2021,Clinton,14,259,,
02/09/2021,Out-of-State,2826,1462,,
05/04/2021,Beaver,250,536,,
03/19/2021,Elk,108,71,,
04/24/2021,Cambria,327,450,,
09/26/2021,York,119,129,159,
07/11/2022,Clinton,5,2,2,14
03/16/2021,Bucks,5237,2711,,
06/30/2022,Centre,25,71,31,56
06/26/2022,Allegheny,42,24,78,100
09/13/2021,Montgomery,405,567,258,
01/03/2022,Huntingdon,19,21,41,
02/07/2022,Bedford,17,8,18,
03/21/2021,Luzerne,598,87,,
08/10/2021,Allegheny,1022,811,,
05/17/2021,Cumberland,498,843,,
10/13/2021,Clearfield,29,34,44,
08/26/2021,Clearfield,40,39,7,
04/22/2021,Monroe,845,1111,,
05/11/2021,Lycoming,193,293,,
04/22/2021,Berks,1549,2074,,
09/27/2021,Northampton,132,84,280,
03/18/2021,Cambria,1533,544,,
06/02/2022,Lackawanna,17,20,26,130
06/29/2021,Luzerne,222,367,,
01/09/2021,Lancaster,454,132,,
07/08/2022,Centre,15,9,26,87
04/21/2022,Northumberland,5,5,15,79
10/26/2021,Delaware,733,287,2067,
02/16/2021,Union,145,92,,
10/30/2021,Chester,332,144,1401,
01/26/2022,Philadelphia,1614,1412,2037,
01/23/2021,Wayne,374,10,,
10/07/2021,Schuylkill,70,97,100,
07/30/2021,Out-of-State,613,388,,
05/13/2021,Out-of-State,2295,2269,,
02/16/2022,Berks,95,110,142,
09/03/2021,Delaware,376,475,173,
08/17/2021,Philadelphia,2177,1692,309,
12/11/2021,Columbia,42,139,100,
11/04/2021,Schuylkill,72,64,397,
01/24/2022,Northumberland,24,33,61,
11/28/2021,Philadelphia,842,568,1217,
03/05/2021,Northampton,1110,1026,,
05/07/2022,Out-of-State,126,50,23,24
03/31/2021,Fayette,1843,448,,
06/20/2021,Out-of-State,197,261,,
04/16/2021,Perry,144,262,,
05/09/2022,Forest,,1,2,40
01/27/2021,Franklin,398,31,,
07/29/2021,Blair,69,50,,
01/15/2021,Montgomery,2757,284,,
01/11/2022,Dauphin,339,148,577,
08/17/2021,Mercer,74,78,23,
01/19/2022,Cambria,51,49,105,
06/22/2022,Lancaster,60,52,70,190
01/09/2021,York,265,164,,
12/27/2020,Lebanon,9,,,
05/07/2022,Crawford,8,5,8,18
12/14/2021,Lackawanna,220,155,735,
11/01/2021,Cumberland,279,172,966,
03/26/2022,Delaware,42,57,85,
10/04/2021,Out-of-State,652,363,324,
10/19/2021,Franklin,95,74,252,
05/04/2022,Philadelphia,238,223,336,
07/05/2021,Centre,36,58,,
11/25/2021,Erie,13,5,26,
12/31/2021,Wayne,26,8,54,
11/30/2021,Delaware,692,713,2016,
10/10/2021,Mifflin,3,8,5,
03/10/2021,Greene,142,95,,
01/31/2022,Mercer,22,36,21,
06/16/2021,Schuylkill,95,427,,
07/13/2021,Philadelphia,1319,1959,,
06/22/2022,Chester,63,64,135,153
02/03/2021,Somerset,91,32,,
01/04/2021,Philadelphia,1388,159,,
03/18/2021,Allegheny,8429,8745,,
02/23/2022,Centre,31,45,83,
04/11/2021,Jefferson,50,17,,
12/30/2021,Fayette,113,59,230,
06/09/2021,Perry,32,73,,
08/23/2021,Carbon,45,59,24,
04/16/2021,Chester,3165,3586,,
05/08/2021,Philadelphia,2965,8289,,
07/01/2022,York,26,22,47,130
01/13/2022,Dauphin,373,171,619,
05/08/2022,Mckean,,2,1,3
01/23/2021,Lackawanna,773,355,,
05/06/2022,Susquehanna,5,2,3,18
05/03/2021,Dauphin,301,1376,,
09/16/2021,Out-of-State,440,467,31,
04/06/2021,Lycoming,270,520,,
08/23/2021,Philadelphia,1777,1511,294,
10/18/2021,Montgomery,535,363,1588,
04/03/2021,Mercer,222,548,,
02/25/2021,Philadelphia,6364,3276,,
07/18/2021,Franklin,11,8,,
12/05/2021,Wayne,26,9,37,
01/07/2021,Butler,592,70,,
11/24/2021,Berks,441,120,860,
01/26/2022,Juniata,4,12,30,
01/27/2022,Armstrong,33,21,55,
12/08/2021,Clearfield,40,45,179,
02/25/2021,Berks,997,925,,
04/15/2021,Mifflin,111,292,,
03/20/2022,Chester,30,23,51,
04/22/2022,Cambria,28,20,39,161
02/05/2021,Pike,270,34,,
04/23/2021,Montgomery,4869,6207,,
03/31/2021,Erie,2055,1050,,
01/22/2022,Adams,24,28,89,
02/12/2021,Greene,126,41,,
10/18/2021,Cumberland,177,120,299,
07/07/2022,Somerset,6,5,3,23
07/11/2022,Elk,2,,1,5
01/21/2021,Warren,98,67,,
11/17/2021,Mercer,125,28,547,
09/25/2021,Erie,157,99,228,
01/13/2021,Out-of-State,2110,1187,,
05/29/2021,Chester,561,1251,,
03/07/2021,Chester,837,446,,
10/26/2021,Centre,109,39,740,
07/23/2021,Dauphin,249,194,,
01/04/2021,Lebanon,113,1,,
04/14/2021,Greene,121,173,,
04/12/2022,Monroe,36,49,52,310
07/06/2021,Luzerne,172,343,,
09/03/2021,Butler,180,192,77,
03/16/2021,Lehigh,1897,2067,,
01/07/2022,Bucks,834,426,1808,
11/10/2021,Mifflin,33,20,120,
12/21/2021,Lancaster,714,383,1950,
03/11/2022,Allegheny,182,170,217,
08/14/2021,Westmoreland,189,140,40,
11/27/2021,Philadelphia,810,750,1892,
02/20/2021,Armstrong,214,35,,
03/10/2021,Westmoreland,2545,1613,,
10/14/2021,Out-of-State,678,340,319,
05/17/2021,Beaver,285,368,,
03/19/2022,Delaware,48,69,84,
03/22/2021,Westmoreland,1974,541,,
10/05/2021,Allegheny,870,580,2954,
10/23/2021,Centre,95,22,239,
04/16/2022,Bucks,67,88,88,359
10/24/2021,Berks,71,89,294,
02/22/2022,York,93,165,239,
01/10/2022,Northampton,302,116,621,
02/20/2021,Columbia,21,88,,
04/06/2022,Monroe,16,25,29,77
01/03/2022,Delaware,857,289,1444,
03/03/2021,Carbon,112,351,,
03/03/2022,Beaver,32,23,34,
03/01/2021,Clearfield,105,362,,
06/13/2022,Montgomery,90,109,238,346
05/11/2021,Berks,831,2130,,
12/23/2021,York,531,261,1079,
10/01/2021,Luzerne,244,275,600,
12/02/2021,Bucks,1174,912,2447,
05/07/2021,Allegheny,2055,6649,,
07/05/2022,Huntingdon,10,,3,4
01/22/2022,Lycoming,35,13,74,
04/17/2021,Chester,1665,2304,,
05/07/2022,Clinton,,4,3,8
11/24/2021,Luzerne,276,98,776,
03/08/2022,Philadelphia,378,528,452,
02/06/2021,Cumberland,1271,137,,
03/03/2021,Northampton,698,1044,,
01/31/2022,Delaware,353,361,490,
01/07/2022,Indiana,49,44,106,
04/20/2022,Cumberland,83,79,66,276
03/12/2022,Philadelphia,189,283,268,
06/12/2021,Lancaster,301,1442,,
12/27/2021,Allegheny,1650,712,3369,
04/30/2022,Dauphin,32,27,31,125
05/10/2022,Butler,21,18,35,177
01/30/2021,Lancaster,2278,316,,
04/06/2022,Bucks,123,224,252,1037
02/10/2021,Warren,78,329,,
01/21/2021,Philadelphia,2266,880,,
02/06/2021,Franklin,181,121,,
06/23/2022,Susquehanna,2,4,,17
03/06/2021,Bucks,3137,1326,,
05/09/2022,Lehigh,46,37,82,439
04/29/2022,Delaware,87,116,118,468
04/22/2021,Columbia,552,484,,
04/23/2021,Bucks,3736,4491,,
01/06/2022,Bucks,848,368,1614,
02/01/2022,Montgomery,306,384,516,
07/18/2021,Dauphin,45,83,,
05/18/2021,Berks,956,1724,,
12/19/2021,York,189,108,306,
01/07/2021,Wyoming,85,3,,
04/29/2022,Bradford,3,19,11,50
01/06/2022,Chester,916,383,2061,
08/29/2021,Berks,161,179,14,
01/17/2022,Dauphin,248,114,307,
10/24/2021,Lackawanna,76,46,324,
04/07/2022,Bucks,111,220,171,890
05/22/2021,York,844,936,,
02/04/2021,Susquehanna,214,215,,
01/15/2022,Juniata,11,6,176,
01/04/2022,Susquehanna,41,18,56,
05/16/2021,Juniata,24,39,,
07/06/2022,Sullivan,1,,,
12/18/2020,Luzerne,249,,,
04/14/2021,Washington,1019,1306,,
12/19/2021,Centre,66,20,112,
01/19/2021,Philadelphia,2560,1211,,
05/26/2022,Montgomery,181,175,362,652
04/16/2021,Clarion,151,194,,
09/27/2021,Mckean,34,12,2,
03/02/2021,Lycoming,588,382,,
07/07/2022,Bradford,3,2,6,15
07/03/2021,Lehigh,174,257,,
04/08/2022,Lackawanna,29,51,61,370
01/25/2021,Carbon,342,110,,
06/16/2021,Franklin,123,217,,
06/09/2022,Greene,3,2,3,14
02/01/2021,Washington,649,225,,
12/05/2021,Adams,25,28,61,
12/26/2021,Westmoreland,99,94,165,
10/31/2021,Mifflin,9,7,9,
05/19/2022,Dauphin,42,43,55,209
04/06/2021,Washington,1723,1595,,
05/21/2021,Washington,410,719,,
03/19/2021,Westmoreland,2372,1361,,
10/10/2021,Cumberland,73,63,102,
06/11/2021,Chester,592,2161,,
10/15/2021,Allegheny,956,656,2747,
03/26/2021,York,2309,1689,,
10/26/2021,Lancaster,449,302,2707,
07/11/2022,Fulton,1,1,2,3
02/22/2021,Susquehanna,15,68,,
12/12/2021,Armstrong,22,31,57,
12/30/2021,Chester,929,301,1708,
07/09/2022,Montour,2,3,,2
05/01/2021,Greene,11,30,,
11/05/2021,Philadelphia,1807,1386,4367,
02/03/2022,Montgomery,289,352,495,
11/06/2021,Philadelphia,1185,646,1805,
10/07/2021,Cambria,81,65,159,
12/16/2021,Chester,1067,559,2258,
12/22/2021,Lawrence,116,61,186,
05/23/2021,Centre,62,109,,
04/27/2021,Washington,603,2341,,
03/04/2021,Columbia,199,295,,
06/11/2022,Philadelphia,110,96,134,
02/14/2021,Carbon,14,83,,
04/30/2021,Armstrong,115,344,,
12/22/2021,Clearfield,62,59,202,
06/11/2021,Allegheny,926,3077,,
07/01/2021,Lebanon,68,111,,
07/09/2021,Crawford,30,38,,
07/06/2022,Columbia,3,4,11,19
10/17/2021,Juniata,2,3,,
06/11/2021,Armstrong,64,139,,
10/21/2021,Wyoming,11,14,43,
05/10/2021,Elk,9,40,,
03/11/2021,Elk,714,168,,
04/15/2022,Pike,9,10,18,50
08/09/2021,Berks,406,305,,
01/03/2022,Dauphin,329,196,576,
10/31/2021,Perry,10,6,34,
01/15/2022,Warren,17,7,20,
05/11/2021,Warren,143,57,,
05/05/2022,Cumberland,38,61,61,253
12/02/2021,Franklin,202,148,426,
10/19/2021,Mckean,30,31,14,
02/10/2021,Mifflin,184,129,,
05/20/2022,Cameron,,,3,1
02/06/2021,Berks,613,386,,
12/16/2020,Northumberland,61,,,
05/30/2021,Centre,52,33,,
11/16/2021,Monroe,187,52,473,
07/01/2022,Armstrong,2,2,11,16
04/21/2021,Butler,1034,800,,
01/13/2021,Philadelphia,3226,975,,
06/20/2022,Lancaster,35,33,63,171
03/21/2021,Bucks,1160,1054,,
03/01/2022,Delaware,126,134,177,
04/08/2022,Montgomery,233,352,359,1880
10/04/2021,Erie,211,121,802,
07/11/2022,Venango,3,1,7,8
11/23/2021,Huntingdon,48,24,643,
01/30/2021,Cumberland,1337,71,,
05/19/2021,Delaware,2154,4304,,
03/13/2021,Jefferson,12,976,,
01/30/2022,Montgomery,235,328,359,
05/01/2021,Washington,269,497,,
03/05/2021,Monroe,477,438,,
02/27/2021,Out-of-State,1636,1823,,
07/06/2022,Lawrence,5,2,6,18
11/30/2021,York,482,364,1274,
09/10/2021,Out-of-State,638,622,68,
07/11/2022,Crawford,3,9,4,9
01/28/2022,Lancaster,309,238,668,
10/31/2021,Greene,11,6,37,
04/27/2022,Huntingdon,9,5,8,60
01/27/2022,Bradford,22,23,31,
05/31/2021,Mckean,3,15,,
04/30/2021,Erie,737,1225,,
04/08/2021,Dauphin,1689,1423,,
11/24/2021,Out-of-State,1891,267,600,
05/21/2021,Erie,451,767,,
05/13/2022,Berks,60,62,82,343
12/13/2021,Susquehanna,37,12,86,
06/26/2021,Dauphin,192,246,,
01/06/2022,Out-of-State,1850,418,571,
03/19/2021,Perry,280,132,,
05/01/2021,Butler,231,281,,
04/21/2021,Schuylkill,445,633,,
08/08/2021,Out-of-State,240,137,,
10/04/2021,Luzerne,172,218,322,
07/01/2021,Allegheny,603,1005,,
10/18/2021,Beaver,114,90,649,
03/06/2021,Out-of-State,3206,1752,,
12/12/2021,Beaver,58,33,125,
07/20/2021,Fulton,6,3,,
06/13/2022,Monroe,25,17,27,54
06/18/2021,Lehigh,416,808,,
06/24/2021,Luzerne,211,342,,
01/04/2022,Out-of-State,1952,400,671,
01/05/2021,Northumberland,229,,,
02/06/2021,Monroe,180,98,,
08/20/2021,Lehigh,431,449,316,
07/28/2021,Schuylkill,130,107,,
03/15/2021,Fayette,150,231,,
06/04/2022,Northumberland,,2,10,20
07/08/2022,Columbia,6,5,10,28
11/30/2021,Monroe,111,177,315,
05/19/2021,Washington,624,689,,
01/27/2022,Clarion,11,19,36,
07/08/2022,Lebanon,13,6,20,31
04/27/2021,Luzerne,1155,804,,
05/20/2022,Bedford,4,2,2,12
07/28/2021,Blair,70,35,,
05/29/2021,Susquehanna,22,53,,
07/26/2021,Carbon,43,30,,
03/17/2021,Berks,1453,1396,,
04/27/2022,Northumberland,11,3,10,125
05/17/2022,Greene,5,4,7,17
12/12/2021,Allegheny,583,383,1271,
11/05/2021,Montgomery,2109,457,4385,
07/30/2021,Luzerne,368,285,,
03/15/2022,Crawford,5,4,17,
07/07/2022,Erie,10,10,23,82
06/24/2022,Berks,36,22,48,106
04/23/2021,Chester,3040,4603,,
04/10/2021,Elk,20,28,,
07/17/2021,Berks,208,309,,
09/25/2021,Allegheny,513,413,921,
03/28/2021,Snyder,12,69,,
02/04/2021,Philadelphia,4294,3417,,
08/16/2021,Susquehanna,15,19,6,
05/01/2021,Allegheny,1847,3346,,
05/06/2021,Pike,161,160,,
04/08/2022,Susquehanna,8,8,11,32
09/21/2021,Berks,270,292,73,
03/28/2022,Lehigh,54,35,101,
05/04/2022,Cumberland,36,57,63,210
11/24/2021,Perry,46,25,79,
05/05/2022,Allegheny,199,216,241,1042
02/02/2022,Juniata,10,3,19,
03/09/2022,Cumberland,42,49,41,
01/06/2022,Franklin,116,72,293,
03/11/2021,Carbon,456,131,,
12/23/2021,Monroe,271,77,351,
07/07/2022,Blair,50,9,15,5
04/19/2021,Allegheny,4650,7275,,
10/18/2021,Lycoming,54,53,84,
05/10/2022,York,46,49,84,422
05/16/2021,Delaware,1866,2183,,
11/20/2021,Snyder,50,9,93,
03/10/2021,Lawrence,215,378,,
05/01/2021,Indiana,59,97,,
03/21/2022,Bucks,69,60,116,
08/17/2021,Washington,192,173,86,
01/23/2021,Westmoreland,1177,79,,
04/27/2021,Huntingdon,40,75,,
06/23/2021,Lawrence,42,67,,
11/20/2021,Delaware,1665,162,1752,
09/09/2021,Lawrence,64,84,10,
09/07/2021,Lawrence,65,73,9,
01/17/2021,Westmoreland,831,29,,
03/10/2021,Philadelphia,11380,3600,,
09/08/2021,Lebanon,83,156,25,
05/03/2021,Lehigh,1126,1680,,
02/10/2021,Chester,1763,932,,
07/08/2022,Indiana,6,2,2,11
03/09/2021,Lehigh,1515,1173,,
11/22/2021,Philadelphia,2113,971,4659,
02/01/2022,Susquehanna,17,29,17,
05/25/2021,Susquehanna,46,152,,
03/10/2021,Mifflin,64,220,,
07/06/2022,Blair,8,8,6,18
04/29/2021,Philadelphia,6418,7038,,
03/30/2022,Armstrong,12,5,23,26
12/03/2021,Bucks,1219,850,3025,
06/06/2022,Westmoreland,35,39,66,117
03/11/2022,Dauphin,29,40,54,
07/12/2022,Washington,8,5,24,27
05/07/2022,Susquehanna,5,3,1,11
03/23/2021,Northampton,1412,484,,
03/03/2021,Mifflin,187,159,,
04/25/2021,Delaware,2361,773,,
01/25/2021,Franklin,587,71,,
03/19/2021,Lancaster,3182,2007,,
06/07/2021,Lehigh,421,1282,,
07/24/2021,Centre,55,41,,
09/24/2021,York,305,341,276,
10/14/2021,Adams,63,67,238,
06/27/2022,Franklin,15,8,31,53
04/11/2021,Philadelphia,2727,9796,,
01/01/2022,Bucks,63,32,133,
02/11/2021,Westmoreland,1402,709,,
03/23/2021,York,1657,1224,,
12/28/2021,Butler,194,125,467,
11/13/2021,Franklin,87,39,171,
05/30/2022,Jefferson,1,1,,1
12/09/2021,Washington,244,206,741,
12/29/2020,Union,79,,,
12/08/2021,Crawford,48,23,154,
02/05/2022,Montour,16,1,5,
12/15/2021,Monroe,194,84,630,
10/15/2021,Berks,229,405,567,
05/28/2022,Dauphin,25,17,35,95
04/02/2021,Cumberland,1844,1274,,
02/09/2021,Delaware,2281,1418,,
06/16/2021,Pike,40,87,,
09/02/2021,Lackawanna,142,157,128,
12/05/2021,Philadelphia,647,1242,1569,
03/11/2022,Pike,5,7,14,
11/07/2021,Juniata,3,2,6,
11/11/2021,York,532,197,1255,
05/08/2022,Bradford,1,2,,1
07/05/2021,Pike,36,41,,
12/30/2021,Westmoreland,309,206,705,
01/11/2021,Montgomery,1859,948,,
03/07/2022,Montgomery,109,102,179,
04/16/2021,Erie,665,2747,,
01/07/2021,Lehigh,798,246,,
08/07/2021,Northampton,316,150,,
12/03/2021,Mckean,58,26,83,
06/25/2021,Delaware,409,683,,
05/31/2022,Northampton,20,22,38,98
12/21/2020,Lancaster,383,,,
09/26/2021,Cumberland,107,107,97,
06/27/2022,Montgomery,130,81,177,229
07/21/2021,Northampton,180,298,,
03/07/2022,Chester,91,60,93,
02/10/2021,Lycoming,426,164,,
04/05/2021,Dauphin,485,1342,,
03/30/2021,Washington,2490,915,,
12/30/2021,Washington,221,130,557,
10/20/2021,Mckean,20,21,18,
05/21/2022,Luzerne,31,21,34,100
04/08/2022,Fayette,18,27,20,143
03/22/2021,Venango,101,515,,
07/12/2022,Butler,9,7,14,21
02/18/2021,Jefferson,26,330,,
04/01/2021,Pike,170,308,,
12/01/2021,Clarion,50,60,103,
02/25/2021,Westmoreland,2040,1159,,
02/02/2022,Luzerne,104,178,228,
08/18/2021,Lancaster,466,439,80,
10/15/2021,Out-of-State,783,447,340,
04/03/2022,Lehigh,13,18,29,120
04/21/2022,Lebanon,13,17,18,64
05/03/2022,Potter,1,4,,2
04/06/2022,Beaver,15,36,22,153
12/07/2021,Cumberland,460,360,829,
09/18/2021,Franklin,84,123,5,
10/05/2021,Schuylkill,49,77,74,
05/22/2021,Blair,57,229,,
01/13/2021,Pike,129,3,,
01/02/2022,Warren,16,9,8,
10/14/2021,Lancaster,220,286,803,
05/07/2022,Bradford,7,7,1,9
01/04/2022,Bedford,26,27,92,
03/19/2021,Crawford,117,93,,
06/02/2022,Philadelphia,242,208,297,
08/12/2021,Lehigh,239,237,,
05/01/2021,Somerset,39,39,,
08/12/2021,Montgomery,601,582,,
09/10/2021,Pike,50,42,9,
04/08/2021,Out-of-State,4162,6111,,
09/21/2021,Dauphin,195,210,48,
06/02/2022,Juniata,,,2,12
05/20/2021,Out-of-State,1311,2104,,
05/19/2021,Lehigh,1295,2702,,
10/30/2021,Monroe,83,67,223,
05/11/2022,Lancaster,39,75,79,457
04/24/2022,Erie,9,25,17,56
05/04/2022,Clinton,3,4,3,39
02/20/2021,Philadelphia,3637,1493,,
03/01/2021,Wayne,103,59,,
11/25/2021,Philadelphia,42,68,99,
11/25/2021,Fayette,1,1,43,
02/18/2022,Philadelphia,769,1022,945,
05/21/2021,Huntingdon,60,169,,
01/13/2022,Out-of-State,1655,367,529,
01/28/2021,Allegheny,6134,3064,,
07/06/2021,Out-of-State,351,511,,
06/19/2021,Cambria,30,69,,
04/16/2021,Carbon,280,375,,
12/20/2021,Lancaster,591,326,1979,
04/05/2021,Mckean,70,42,,
11/03/2021,Chester,702,208,2098,
10/20/2021,Northampton,85,93,220,
05/24/2022,Montgomery,161,173,504,866
02/13/2021,Bucks,1742,882,,
02/18/2021,Dauphin,200,185,,
08/18/2021,Centre,108,333,45,
10/21/2021,Clearfield,70,30,81,
12/19/2020,Northumberland,80,,,
01/07/2022,Mckean,47,27,145,
04/26/2022,Cumberland,52,46,49,200
11/30/2021,Northampton,299,342,1290,
08/29/2021,Union,8,12,2,
11/29/2021,Northumberland,51,61,188,
02/25/2022,Out-of-State,347,149,131,
04/12/2021,Lehigh,1616,1521,,
04/12/2021,Northumberland,172,693,,
11/19/2021,Lancaster,700,219,2107,
08/23/2021,Luzerne,309,321,163,
04/26/2022,Philadelphia,290,279,386,
03/22/2021,Lackawanna,789,189,,
11/15/2021,Franklin,172,58,305,
05/30/2022,Northampton,1,1,2,5
06/16/2021,Out-of-State,614,1251,,
05/02/2022,Montgomery,123,170,177,786
04/27/2021,Delaware,2296,3144,,
04/26/2021,Lycoming,188,219,,
06/10/2022,Westmoreland,30,80,69,159
11/15/2021,Monroe,170,61,451,
04/20/2022,Northampton,42,33,31,211
01/20/2021,Lehigh,1149,581,,
02/11/2021,Beaver,1055,170,,
04/05/2022,Bucks,111,217,188,922
11/17/2021,Lackawanna,319,88,868,
06/29/2022,Chester,64,57,88,96
01/14/2021,Wyoming,60,,,
11/06/2021,Delaware,1013,181,1202,
02/13/2021,Delaware,1847,904,,
02/07/2022,Fulton,3,4,19,
05/26/2022,Allegheny,176,220,361,1046
01/25/2022,Monroe,128,86,178,
03/16/2022,Wayne,2,11,12,
09/12/2021,Lehigh,139,140,8,
01/18/2022,Indiana,23,22,38,
12/21/2021,Luzerne,432,229,1317,
05/24/2022,Cameron,1,,,3
05/09/2022,Union,2,3,8,34
10/19/2021,Erie,154,95,590,
01/26/2021,Huntingdon,101,23,,
11/11/2021,Schuylkill,129,65,420,
05/07/2021,Lancaster,1066,3103,,
02/01/2022,Lackawanna,52,117,114,
07/14/2021,Chester,261,292,,
04/17/2021,Montgomery,3280,5021,,
12/29/2020,Lehigh,815,,,
02/21/2022,Lackawanna,36,29,59,
07/09/2021,Bucks,324,502,,
04/14/2022,Luzerne,46,53,68,381
05/20/2021,Fayette,285,507,,
02/08/2021,Monroe,404,296,,
11/24/2021,Dauphin,325,111,631,
02/25/2021,Lancaster,1879,1097,,
01/12/2021,Delaware,1285,538,,
05/20/2021,Montgomery,2855,5383,,
12/16/2020,Allegheny,65,7,,
09/16/2021,Wayne,25,44,14,
03/09/2022,Delaware,118,93,107,
01/29/2021,Chester,2065,613,,
01/14/2021,Dauphin,446,73,,
05/12/2022,Philadelphia,235,245,347,
08/03/2021,Philadelphia,2261,1196,,
05/22/2021,Lancaster,1333,1152,,
12/15/2020,Montgomery,11,,,
08/16/2021,Berks,378,330,69,
06/09/2021,Out-of-State,700,1536,,
10/19/2021,Berks,211,191,374,
05/08/2022,York,11,9,16,47
07/12/2022,Greene,2,,1,3
07/01/2022,Luzerne,24,14,25,55
05/28/2022,Erie,9,28,29,74
07/11/2022,Pike,5,2,9,16
04/20/2022,Somerset,13,4,3,73
12/29/2020,Cambria,385,,,
05/31/2022,Chester,79,100,169,288
03/01/2021,Warren,30,42,,
08/02/2021,Cumberland,151,92,,
06/23/2021,Chester,309,693,,
05/09/2021,Schuylkill,48,66,,
04/08/2022,Schuylkill,10,23,37,161
03/20/2021,Northampton,1340,712,,
04/01/2021,Indiana,1067,146,,
05/06/2021,Cumberland,487,1361,,
07/15/2021,Philadelphia,1303,1367,,
11/16/2021,Westmoreland,436,143,1036,
02/05/2021,Fayette,387,175,,
05/26/2021,Perry,53,113,,
12/20/2020,Dauphin,123,,,
05/19/2021,Out-of-State,1673,2079,,
07/20/2021,Westmoreland,223,182,,
10/25/2021,Lancaster,416,315,1734,
01/08/2021,Venango,24,91,,
02/09/2022,Delaware,255,349,326,
10/27/2021,Lehigh,242,206,2290,
01/04/2022,Huntingdon,56,18,65,
04/06/2022,Montour,9,6,4,33
12/01/2021,Out-of-State,2393,607,1003,
04/23/2021,Delaware,3451,3691,,
03/10/2021,Lehigh,1940,1073,,
04/13/2021,Centre,604,381,,
12/16/2021,Montgomery,1655,504,3460,
04/19/2021,Out-of-State,2564,2306,,
05/06/2022,Venango,3,3,5,19
09/11/2021,Northampton,190,225,47,
07/20/2021,York,326,276,,
08/16/2021,Montgomery,638,687,366,
07/07/2022,Huntingdon,3,8,2,10
06/13/2022,Lancaster,44,36,89,231
04/12/2022,Allegheny,254,264,381,1624
05/10/2021,Northampton,686,1490,,
04/01/2021,Somerset,446,302,,
02/28/2021,Bradford,6,10,,
12/29/2021,Perry,36,35,133,
05/07/2021,Cumberland,519,1542,,
03/31/2021,Bucks,4539,4072,,
01/06/2022,Beaver,157,100,279,
07/07/2022,Sullivan,1,,1,4
06/30/2021,Lawrence,33,57,,
07/11/2022,Clearfield,,4,2,13
01/12/2021,Montgomery,2673,864,,
01/17/2021,Juniata,2,2,,
01/07/2022,Cambria,150,106,332,
09/05/2021,Dauphin,99,127,9,
04/22/2022,Allegheny,192,267,293,1493
04/19/2021,Lancaster,2234,3794,,
01/19/2021,Cambria,199,299,,
06/24/2022,Cumberland,41,45,57,92
04/29/2022,Somerset,9,7,12,61
05/13/2021,Bucks,2618,4673,,
12/03/2021,Dauphin,543,222,1028,
07/22/2021,Allegheny,757,618,,
08/25/2021,Indiana,44,49,9,
06/09/2021,Philadelphia,1882,3539,,
03/03/2021,Monroe,382,385,,
08/11/2021,Montgomery,648,628,,
07/16/2021,Bradford,32,36,,
04/26/2022,Schuylkill,26,17,19,108
04/01/2022,Luzerne,71,60,93,413
01/29/2021,Franklin,521,117,,
03/19/2021,Northumberland,325,146,,
03/26/2021,Monroe,1281,430,,
03/04/2021,Montgomery,4156,3379,,
02/25/2022,Montour,4,5,9,
01/05/2022,Lycoming,98,62,240,
03/07/2022,Centre,23,7,29,
01/28/2021,Delaware,2186,706,,
01/16/2022,Allegheny,431,155,758,
04/29/2021,Centre,313,1685,,
05/09/2022,Philadelphia,214,220,351,
03/30/2021,Somerset,426,351,,
06/29/2021,Montgomery,459,758,,
05/02/2021,Cumberland,87,195,,
06/18/2022,Montgomery,55,58,97,168
05/28/2022,Perry,4,3,6,6
12/08/2021,Delaware,858,693,2137,
08/23/2021,Allegheny,932,882,384,
01/01/2021,Carbon,12,,,
03/16/2021,Indiana,570,123,,
01/07/2022,Monroe,170,81,413,
12/10/2021,Lycoming,139,105,415,
01/08/2021,Delaware,1473,549,,
05/13/2022,Delaware,137,123,130,472
01/26/2022,Allegheny,637,669,1048,
04/12/2021,Armstrong,317,401,,
02/24/2021,Northampton,941,1788,,
07/11/2021,Washington,32,34,,
05/19/2021,Northumberland,181,286,,
05/15/2022,Allegheny,65,72,83,325
05/11/2022,Carbon,2,6,4,25
10/13/2021,Blair,33,60,85,
05/16/2022,Philadelphia,200,199,286,
05/04/2022,Franklin,12,15,28,87
11/26/2021,Lebanon,118,88,238,
01/21/2021,Dauphin,718,120,,
06/25/2022,Bucks,21,35,53,92
12/26/2021,Wyoming,6,8,19,
02/15/2021,Out-of-State,2086,1756,,
04/21/2021,Bucks,3926,4447,,
06/03/2022,Philadelphia,226,190,301,
05/13/2021,Northampton,989,1747,,
03/15/2021,Montgomery,3628,2670,,
02/10/2021,Butler,1147,415,,
03/10/2021,Dauphin,1402,859,,
11/17/2021,Monroe,157,67,753,
03/12/2021,Wyoming,113,129,,
04/29/2022,Bucks,97,143,157,651
08/18/2021,Lehigh,443,345,175,
05/20/2022,Susquehanna,5,7,6,30
11/11/2021,Venango,51,30,109,
